molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
1644,205386,17,0.724625,0.043303,0.333333,0.333333,1,1.0
1100,6962,17,0.660127,0.088329,0.78881,0.78881,2,1.0
518,59827,17,0.828632,0.091479,0.57735,0.57735,2,1.0
418,6274,17,0.824233,0.021347,0.333333,0.333333,1,1.0
127,5807,17,0.867393,0.117811,0.333333,0.333333,6,1.0
683,59933,18,0.797179,0.061402,0.0,0.0,1,1.0
684,59934,18,0.87235,0.067031,0.0,0.0,1,1.0
738,1925,18,0.784837,0.074396,0.0,0.0,1,1.0
2133,60959,18,0.838252,0.064994,0.0,0.0,2,1.0
597,6452,18,0.781016,0.059204,0.471404,0.471404,2,1.0
2431,60368,18,0.799449,0.082539,0.471404,0.471404,2,1.0
1947,7758,18,0.829016,0.056506,0.333333,0.333333,2,1.0
1871,7695,18,0.637899,0.026514,0.333333,0.333333,1,1.0
657,59910,18,0.856137,0.107056,0.333333,0.333333,6,1.0
2433,2845,18,0.860666,0.049489,0.333333,0.333333,4,1.0
2464,60389,18,0.851716,0.065386,0.333333,0.333333,1,1.0
1454,91782,18,0.809417,0.082888,0.730297,0.730297,3,1.0
2389,9297365,18,0.891456,0.037627,0.333333,0.333333,2,1.0
640,305271,18,0.799931,0.080099,0.471404,0.471404,2,1.0
101,4742,19,0.864939,0.042395,0.0,0.0,1,1.0
1207,7071,19,0.805724,0.102073,0.0,0.0,1,1.0
1381,21159437,19,0.872315,0.028798,0.0,0.0,1,1.0
2463,60388,19,0.860966,0.002942,0.0,0.0,1,1.0
2477,60396,19,0.873251,0.011093,0.0,0.0,1,1.0
3139,8443,19,0.854782,0.015448,0.0,0.0,3,1.0
3250,60864,19,0.852364,0.092748,0.0,0.0,1,1.0
692,59937,19,0.871609,0.008861,0.649786,0.649786,2,1.0
273,6055,19,0.668538,0.050707,1.054093,1.054093,10,1.0
562,59853,19,0.900396,0.085474,0.333333,0.333333,4,1.0
2472,8053,19,0.869342,0.007316,0.649786,0.649786,2,1.0
2450,8035,19,0.883119,0.013362,0.649786,0.649786,2,1.0
2672,28978,19,0.262043,0.000886,1.452966,1.452966,2,1.0
375,59822,19,0.812104,0.032411,0.333333,0.333333,2,1.0
1002,60100,19,0.832011,0.048697,0.333333,0.333333,1,1.0
119,2989,19,0.619673,0.068268,1.1547,1.1547,18,1.0
1425,7317,19,0.853619,0.02067,0.333333,0.333333,1,1.0
144,5826,20,0.870983,0.020327,0.0,0.0,4,1.0
153,4444105,20,0.684378,0.031013,0.0,0.0,1,1.0
589,6446,20,0.891214,0.002198,0.0,0.0,1,1.0
714,59955,20,0.89458,0.017147,0.0,0.0,2,1.0
2361,393217,20,0.655646,0.133156,0.0,0.0,1,1.0
2529,8102,20,0.894468,0.025857,0.0,0.0,2,1.0
642,8234,20,0.883476,0.006526,0.333333,0.333333,2,1.0
2242,63119,20,0.700621,0.022623,1.105541,1.105541,6,1.0
550,6426,20,0.881952,0.038472,0.333333,0.333333,4,1.0
2243,12551,20,0.83179,0.009624,0.333333,0.333333,2,1.0
2869,5415748,20,0.761651,0.096257,0.333333,0.333333,1,1.0
2100,60537,20,0.888884,0.119936,0.333333,0.333333,4,1.0
564,10501250,20,0.881695,0.054868,0.333333,0.333333,8,1.0
603,6457,20,0.885888,0.005402,0.333333,0.333333,2,1.0
2370,7929,20,0.121664,0.00146,1.763834,1.763834,32,1.0
2650,91792,20,0.745423,0.084893,0.57735,0.57735,2,1.0
898,4143,21,0.880201,0.035338,0.0,0.0,1,1.0
1652,7501,21,0.765916,0.06655,0.0,0.0,1,1.0
2165,5602481,21,0.818212,0.018799,0.0,0.0,1,1.0
2761,60518,21,0.873623,0.034884,0.0,0.0,1,1.0
3010,393218,21,0.812587,0.085223,0.0,0.0,1,1.0
3074,88390,21,0.662544,0.092394,0.0,0.0,1,1.0
3088,4938351,21,0.749232,0.027307,0.0,0.0,1,1.0
3108,60688,21,0.867773,0.00487,0.0,0.0,1,1.0
