molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
3216,8918,21,0.908512,0.84849,0.8027729719194864,0.8027729719194864,16,1.0
1873,60316,21,0.873407,0.014168,1.0,1.0,1,1.0
2945,60643,21,0.872349,0.300786,0.3333333333333333,0.3333333333333333,3,1.0
85,5754,21,0.892285,0.629003,0.3333333333333333,0.3333333333333333,4,1.0
1628,7488,21,0.909252,0.297115,1.0,1.0,2,1.0
1061,553590,21,0.92784,0.803216,0.3333333333333333,0.3333333333333333,3,1.0
782,59979,21,0.889228,0.280573,1.0,1.0,7,1.0
159,5851,22,0.90628,0.696177,0.0,0.0,3,1.0
1359,7258,22,0.895802,0.127626,0.0,0.0,1,1.0
1593,7458,22,0.916415,0.146371,0.0,0.0,1,1.0
2465,746392,22,0.926588,0.045239,0.0,0.0,1,1.0
2252,9318180,22,0.90828,0.159569,1.0,1.0,1,1.0
2449,8034,22,0.910959,0.600831,0.3333333333333333,0.3333333333333333,2,1.0
973,60083,22,0.909944,0.722912,0.3333333333333333,0.3333333333333333,2,1.0
3422,61134,22,0.911139,0.06912,1.0,1.0,1,1.0
2608,8172,22,0.866555,0.09034,1.0,1.0,6,1.0
2373,7935,22,0.928863,0.752477,0.3333333333333333,0.3333333333333333,6,1.0
1581,86123,22,0.900371,0.013108,1.0,1.0,2,1.0
974,60084,22,0.900467,0.704239,0.3333333333333333,0.3333333333333333,2,1.0
2002,60331,22,0.882926,0.004934,1.0,1.0,1,1.0
109,5788,22,0.885382,0.114716,1.0,1.0,3,1.0
160,5858,23,0.925414,0.510996,0.0,0.0,3,1.0
638,37610,23,0.907316,0.600228,0.0,0.0,3,1.0
945,60070,23,0.932017,0.624248,0.0,0.0,2,1.0
2836,8264,23,0.938434,0.527421,0.0,0.0,2,1.0
3080,8572,23,0.879077,0.479622,1.0540925533894598,1.0540925533894598,35,1.0
94,5768,23,0.906348,0.749156,1.0540925533894598,1.0540925533894598,34,1.0
2888,60597,23,0.9151,0.257083,0.3333333333333333,0.3333333333333333,2,1.0
2043,25958,23,0.94844,0.682264,0.3333333333333333,0.3333333333333333,2,1.0
2303,4511901,23,0.87728,0.018886,1.0,1.0,3,1.0
2933,60637,23,0.95851,0.805936,0.3333333333333333,0.3333333333333333,2,1.0
2462,8046,23,0.913215,0.602566,0.3333333333333333,0.3333333333333333,1,1.0
2376,16498847,23,0.9319,0.848393,0.3333333333333333,0.3333333333333333,3,1.0
972,60082,23,0.926886,0.635381,0.3333333333333333,0.3333333333333333,2,1.0
2250,63133,23,0.913925,0.811625,0.3333333333333333,0.3333333333333333,2,1.0
73,389880,24,0.943201,0.576891,0.0,0.0,1,1.0
674,6545,24,0.951031,0.636577,0.0,0.0,2,1.0
903,91764,24,0.947393,0.640375,0.0,0.0,1,1.0
1386,10447586,24,0.931054,0.145372,0.0,0.0,2,1.0
2616,21159478,24,0.891029,0.194309,0.0,0.0,1,1.0
2817,84989,24,0.929965,0.42838,0.0,0.0,1,1.0
2873,55034,24,0.902408,0.526241,0.0,0.0,1,1.0
2994,4521171,24,0.8781,0.148826,1.0,1.0,4,1.0
3173,60764,24,0.903101,0.58805,1.0540925533894598,1.0540925533894598,42,1.0
