molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
1269,7137,9,0.761328,0.194687,1.5275252316519468,1.5275252316519468,2,1.0
1833,7666,9,0.773295,0.253834,1.4529663145135578,1.4529663145135578,6,1.0
3305,9153,9,0.686945,0.068089,0.8027729719194864,0.8027729719194864,1,1.0
2963,8439,9,0.823703,0.618174,0.881917103688197,0.881917103688197,2,1.0
1620,13839123,9,0.782738,0.358926,1.0,1.0,1,1.0
3130,8373,10,0.776288,0.595758,0.0,0.0,1,1.0
3547,9547,10,0.745047,0.549063,0.0,0.0,1,1.0
3238,2006502,10,0.813235,0.193835,0.0,0.0,2,1.0
1302,7190,10,0.76186,0.608734,0.0,0.0,1,1.0
221,5970,10,0.764719,0.502963,0.0,0.0,1,1.0
2498,8070,10,0.744955,0.556209,0.0,0.0,1,1.0
1303,132,10,0.742961,0.292202,0.0,0.0,1,1.0
3499,56147,10,0.765478,0.524181,0.0,0.0,1,1.0
244,331,10,0.715487,0.239518,0.0,0.0,1,1.0
2499,8071,10,0.744663,0.550234,0.0,0.0,1,1.0
2636,28955,10,0.702472,0.588914,0.5773502691896257,0.5773502691896257,6,1.0
2378,60349,10,0.812532,0.131971,1.1055415967851334,1.1055415967851334,1,1.0
1697,60301,10,0.751443,0.07722,1.632993161855452,1.632993161855452,2,1.0
2234,62464,10,0.765564,0.25292,1.0540925533894598,1.0540925533894598,6,1.0
740,6621,10,0.815262,0.42442,0.3333333333333333,0.3333333333333333,1,1.0
3526,61257,10,0.79089,0.40668,1.4529663145135578,1.4529663145135578,6,1.0
1211,7074,10,0.926359,0.50336,0.3333333333333333,0.3333333333333333,1,1.0
241,768,10,0.826949,0.5153,1.0,1.0,1,1.0
895,6779,10,0.835111,0.057382,1.4142135623730951,1.4142135623730951,2,1.0
430,6286,10,0.870813,0.615623,0.881917103688197,0.881917103688197,4,1.0
3576,89588,11,0.774852,0.641664,0.0,0.0,1,1.0
831,34733,11,0.817265,0.034771,0.0,0.0,1,1.0
21,5606,11,0.78629,0.602747,0.0,0.0,1,1.0
2011,7805,11,0.753206,0.313583,0.0,0.0,2,1.0
212,942,11,0.857367,0.296108,0.0,0.0,1,1.0
3469,2018199,11,0.768107,0.626903,0.0,0.0,1,1.0
2181,11565,11,0.77118,0.587146,0.0,0.0,1,1.0
24,5612,11,0.8029,0.555078,0.0,0.0,1,1.0
3557,61294,11,0.766583,0.5765,0.0,0.0,1,1.0
257,6038,11,0.767215,0.096513,0.0,0.0,1,1.0
1579,60281,11,0.781873,0.046263,1.632993161855452,1.632993161855452,2,1.0
859,6739,11,0.804008,0.375762,1.0,1.0,1,1.0
3298,4620,11,0.819652,0.29902,0.816496580927726,0.816496580927726,2,1.0
2323,60343,11,0.824251,0.400909,0.816496580927726,0.816496580927726,4,1.0
1939,7750,11,0.826073,0.761809,0.4714045207910317,0.4714045207910317,2,1.0
1093,6956,11,0.835593,0.362362,1.1450376024878446,1.1450376024878446,3,1.0
1432,7322,11,0.871472,0.050586,1.0,1.0,1,1.0
910,6789,11,0.788563,0.202876,1.4529663145135578,1.4529663145135578,8,1.0
214,58994,11,0.80728,0.309799,0.3333333333333333,0.3333333333333333,1,1.0
2984,13850247,11,0.886399,0.071519,1.0540925533894598,1.0540925533894598,1,1.0
2856,8289,12,0.77593,0.267787,0.0,0.0,1,1.0
1315,7212,12,0.850068,0.536899,0.0,0.0,2,1.0
828,60009,12,0.88921,0.718252,0.0,0.0,1,1.0
807,6682,12,0.782081,0.619174,0.0,0.0,1,1.0
3548,454604,12,0.770486,0.645752,0.0,0.0,1,1.0
12,59509,12,0.78316,0.619229,0.0,0.0,1,1.0
